transcript_id	C4_R1	C4_R2	C4_R3	C3_R1	C3_R2	C3_R3	transcript_length	gene_id	HGNC symbol
ENST00000306108	10.41773828297442	22.013485461193522	16.848385868472516	13.673512082598954	20.47729153690605	14.34800512510743	1844	ENSG00000171103	TRMT61B
ENST00000325333	10.41773828297442	4.4026970922387045	1.1232257245648343	8.204107249559371	1.7064409614088378	4.30440153753223	1156	ENSG00000213015	ZNF580
ENST00000373463	10.41773828297442	20.912811188133848	15.72516014390768	16.408214499118742	10.238645768453026	17.21760615012892	1030	ENSG00000121900	TMEM54
ENST00000376542	10.41773828297442	9.906068457537085	14.601934419342845	9.571458457819269	6.825763845635351	5.739202050042972	1577	ENSG00000100997	ABHD12
ENST00000334379	10.41773828297442	14.308765549775792	24.71096594042635	17.77556570737864	10.238645768453026	10.043603587575202	1843	ENSG00000066651	TRMT11
ENST00000368332	10.41773828297442	3.3020228191790277	2.2464514491296685	5.469404833039581	10.238645768453026	10.043603587575202	1889	ENSG00000066651	TRMT11
ENST00000381165	10.41773828297442	3.3020228191790277	7.86258007195384	10.938809666079162	6.825763845635351	5.739202050042972	2505	ENSG00000167842	MIS12
ENST00000611091	10.41773828297442	3.3020228191790277	7.86258007195384	10.938809666079162	6.825763845635351	5.739202050042972	2502	ENSG00000167842	MIS12
ENST00000407149	10.41773828297442	8.805394184477409	8.985805796518674	6.836756041299477	25.596614421132568	14.34800512510743	1707	ENSG00000184838	PRR16
ENST00000424270	10.41773828297442	11.006742730596761	8.985805796518674	8.204107249559371	5.119322884226513	7.174002562553715	1277	ENSG00000137575	SDCBP
ENST00000441602	10.41773828297442	7.704719911417734	15.72516014390768	8.204107249559371	5.119322884226513	14.34800512510743	3474	ENSG00000004766	VPS50
ENST00000479650	10.41773828297442	9.906068457537085	12.355482970213178	19.142916915638533	15.35796865267954	12.913204612596688	1797	ENSG00000148399	DPH7
ENST00000480226	10.41773828297442	4.4026970922387045	3.3696771736945035	1.3673512082598953	10.238645768453026	2.869601025021486	585	ENSG00000150093	ITGB1
ENST00000536306	10.41773828297442	2.2013485461193523	10.109031521083509	10.938809666079162	3.4128819228176757	8.60880307506446	2904	ENSG00000033030	ZCCHC8
ENST00000373426	10.41773828297442	12.10741700365644	12.355482970213178	4.1020536247796855	3.4128819228176757	10.043603587575202	2371	ENSG00000244122	UGT1A7
ENST00000295238	10.41773828297442	3.3020228191790277	5.616128622824171	15.04086329085885	1.7064409614088378	4.30440153753223	4491	ENSG00000082258	CCNT2
ENST00000446113	10.41773828297442	9.906068457537085	7.86258007195384	10.938809666079162	5.119322884226513	5.739202050042972	2406	ENSG00000177054	ZDHHC13
ENST00000249786	10.41773828297442	15.409439822835465	15.72516014390768	10.938809666079162	3.4128819228176757	10.043603587575202	2543	ENSG00000140264	SERF2
ENST00000528586	10.41773828297442	6.604045638358057	3.3696771736945035	13.673512082598954	8.532204807044188	8.60880307506446	2320	ENSG00000172375	C2CD2L
ENST00000642689	10.41773828297442	11.006742730596761	7.86258007195384	13.673512082598954	8.532204807044188	2.869601025021486	2545	ENSG00000101266	CSNK2A1
ENST00000645234	10.41773828297442	11.006742730596761	7.86258007195384	13.673512082598954	18.770850575497217	11.478404100085944	2586	ENSG00000101266	CSNK2A1
ENST00000646814	10.41773828297442	11.006742730596761	7.86258007195384	13.673512082598954	18.770850575497217	11.478404100085944	2812	ENSG00000101266	CSNK2A1
ENST00000236342	10.41773828297442	7.704719911417734	4.492902898259337	10.938809666079162	8.532204807044188	4.30440153753223	3288	ENSG00000117682	DHDDS
ENST00000360009	10.41773828297442	7.704719911417734	4.492902898259337	10.938809666079162	8.532204807044188	4.30440153753223	3245	ENSG00000117682	DHDDS
ENST00000434391	10.41773828297442	7.704719911417734	4.492902898259337	10.938809666079162	8.532204807044188	4.30440153753223	3338	ENSG00000117682	DHDDS
ENST00000467183	10.41773828297442	5.5033713652983804	10.109031521083509	10.938809666079162	5.119322884226513	10.043603587575202	3566	ENSG00000145348	TBCK
ENST00000425380	10.41773828297442	8.805394184477409	8.985805796518674	1.3673512082598953	1.7064409614088378	4.30440153753223	1451	ENSG00000198331	HYLS1
ENST00000244519	10.41773828297442	6.604045638358057	14.601934419342845	16.408214499118742	6.825763845635351	4.30440153753223	2970	ENSG00000111801	BTN3A3
ENST00000290974	10.41773828297442	3.3020228191790277	4.492902898259337	5.469404833039581	3.4128819228176757	1.434800512510743	4114	ENSG00000159733	ZFYVE28
ENST00000361283	10.41773828297442	7.704719911417734	6.739354347389007	9.571458457819269	5.119322884226513	14.34800512510743	3799	ENSG00000198824	CHAMP1
ENST00000339266	10.41773828297442	6.604045638358057	2.2464514491296685	4.1020536247796855	8.532204807044188	4.30440153753223	5058	ENSG00000080845	DLGAP4
ENST00000475894	10.41773828297442	6.604045638358057	2.2464514491296685	17.77556570737864	8.532204807044188	4.30440153753223	3110	ENSG00000080845	DLGAP4
ENST00000268797	10.41773828297442	8.805394184477409	4.492902898259337	9.571458457819269	5.119322884226513	8.60880307506446	2018	ENSG00000141098	GFOD2
ENST00000374270	10.41773828297442	5.5033713652983804	5.616128622824171	4.1020536247796855	6.825763845635351	5.739202050042972	3015	ENSG00000106868	SUSD1
ENST00000261407	10.41773828297442	2.2013485461193523	1.1232257245648343	5.469404833039581	5.119322884226513	5.739202050042972	2235	ENSG00000111684	LPCAT3
ENST00000305877	10.41773828297442	4.4026970922387045	1.1232257245648343	8.204107249559371	3.4128819228176757	2.869601025021486	6783	ENSG00000186716	BCR
ENST00000311638	10.41773828297442	6.604045638358057	13.47870869477801	8.204107249559371	6.825763845635351	2.869601025021486	3549	ENSG00000174796	THAP6
ENST00000488254	10.41773828297442	27.516856826491903	6.739354347389007	20.510268123898427	11.945086729861863	12.913204612596688	2441	ENSG00000166197	NOLC1
ENST00000510659	10.41773828297442	14.308765549775792	12.355482970213178	13.673512082598954	11.945086729861863	10.043603587575202	3117	ENSG00000082213	C5orf22
ENST00000481642	10.41773828297442	4.4026970922387045	2.2464514491296685	8.204107249559371	5.119322884226513	2.869601025021486	2329	ENSG00000087053	MTMR2
ENST00000603864	10.41773828297442	14.308765549775792	1.1232257245648343	5.469404833039581	5.119322884226513	4.30440153753223	1518	ENSG00000170545	SMAGP
ENST00000368173	10.41773828297442	15.409439822835465	8.985805796518674	19.142916915638533	3.4128819228176757	15.782805637618173	7519	ENSG00000183853	KIRREL1
ENST00000257075	10.41773828297442	5.5033713652983804	6.739354347389007	13.673512082598954	3.4128819228176757	4.30440153753223	5360	ENSG00000134644	PUM1
ENST00000373747	10.41773828297442	5.5033713652983804	6.739354347389007	13.673512082598954	3.4128819228176757	4.30440153753223	5375	ENSG00000134644	PUM1
ENST00000426105	10.41773828297442	5.5033713652983804	6.739354347389007	13.673512082598954	3.4128819228176757	4.30440153753223	5385	ENSG00000134644	PUM1
ENST00000221462	10.41773828297442	4.4026970922387045	4.492902898259337	12.306160874339058	8.532204807044188	2.869601025021486	2946	ENSG00000104866	PPP1R37
ENST00000264434	10.41773828297442	9.906068457537085	7.86258007195384	17.77556570737864	6.825763845635351	8.60880307506446	2524	ENSG00000115998	C2orf42
ENST00000518458	10.41773828297442	4.4026970922387045	4.492902898259337	8.204107249559371	5.119322884226513	5.739202050042972	610	ENSG00000153140	CETN3
ENST00000514612	10.41773828297442	19.81213691507417	4.492902898259337	15.04086329085885	37.541701150994434	31.565611275236346	1420	ENSG00000129055	ANAPC13
ENST00000422741	10.41773828297442	7.704719911417734	8.985805796518674	4.1020536247796855	10.238645768453026	4.30440153753223	2223	ENSG00000153558	FBXL2
ENST00000254299	10.41773828297442	6.604045638358057	8.985805796518674	6.836756041299477	13.651527691270703	8.60880307506446	2901	ENSG00000131979	GCH1
ENST00000491895	10.41773828297442	6.604045638358057	8.985805796518674	6.836756041299477	13.651527691270703	8.60880307506446	2916	ENSG00000131979	GCH1
ENST00000562442	10.41773828297442	6.604045638358057	8.985805796518674	5.469404833039581	18.770850575497217	15.782805637618173	1414	ENSG00000103429	BFAR
ENST00000632966	10.41773828297442	6.604045638358057	8.985805796518674	5.469404833039581	18.770850575497217	15.782805637618173	1414	ENSG00000275618	BFAR
ENST00000266022	10.41773828297442	6.604045638358057	6.739354347389007	12.306160874339058	11.945086729861863	2.869601025021486	3630	ENSG00000004534	RBM6
ENST00000370992	10.41773828297442	12.10741700365644	2.2464514491296685	16.408214499118742	6.825763845635351	1.434800512510743	4396	ENSG00000052749	RRP12
ENST00000536831	10.41773828297442	12.10741700365644	2.2464514491296685	16.408214499118742	6.825763845635351	1.434800512510743	4476	ENSG00000052749	RRP12
ENST00000265755	10.41773828297442	2.2013485461193523	2.2464514491296685	1.3673512082598953	1.7064409614088378	1.434800512510743	3430	ENSG00000006704	GTF2IRD1
ENST00000466758	10.41773828297442	2.2013485461193523	12.355482970213178	8.204107249559371	1.7064409614088378	5.739202050042972	2390	ENSG00000058063	ATP11B
ENST00000322157	10.41773828297442	6.604045638358057	5.616128622824171	5.469404833039581	1.7064409614088378	1.434800512510743	4309	ENSG00000141279	NPEPPS
ENST00000678461	10.41773828297442	6.604045638358057	5.616128622824171	5.469404833039581	1.7064409614088378	1.434800512510743	4252	ENSG00000141279	NPEPPS
ENST00000519974	10.41773828297442	18.711462642014492	7.86258007195384	12.306160874339058	3.4128819228176757	8.60880307506446	695	ENSG00000037241	RPL26L1
ENST00000571351	10.41773828297442	6.604045638358057	4.492902898259337	15.04086329085885	17.064409614088376	11.478404100085944	1678	ENSG00000006327	TNFRSF12A
ENST00000305103	10.41773828297442	9.906068457537085	11.232257245648341	10.938809666079162	6.825763845635351	15.782805637618173	1430	ENSG00000170619	COMMD5
ENST00000480182	10.41773828297442	14.308765549775792	15.72516014390768	2.7347024165197906	18.770850575497217	8.60880307506446	480	ENSG00000152082	MZT2B
ENST00000394622	10.41773828297442	7.704719911417734	1.1232257245648343	10.938809666079162	5.119322884226513	1.434800512510743	6612	ENSG00000157214	STEAP2
ENST00000614056	10.41773828297442	5.5033713652983804	8.985805796518674	6.836756041299477	5.119322884226513	4.30440153753223	1287	ENSG00000071994	PDCD2
ENST00000681822	10.41773828297442	8.805394184477409	3.3696771736945035	8.204107249559371	5.119322884226513	4.30440153753223	14315	ENSG00000197102	DYNC1H1
ENST00000519676	10.41773828297442	7.704719911417734	5.616128622824171	2.7347024165197906	3.4128819228176757	5.739202050042972	3663	ENSG00000174032	SLC25A30
ENST00000639986	10.41773828297442	6.604045638358057	7.86258007195384	23.244970540418223	10.238645768453026	8.60880307506446	6783	ENSG00000283802	ADAMTS2
ENST00000308127	10.41773828297442	12.10741700365644	4.492902898259337	5.469404833039581	13.651527691270703	1.434800512510743	2781	ENSG00000172830	SSH3
ENST00000383433	10.41773828297442	27.516856826491903	17.97161159303735	16.408214499118742	11.945086729861863	18.65240666263966	948	ENSG00000206406	CSNK2B
ENST00000451917	10.41773828297442	27.516856826491903	17.97161159303735	16.408214499118742	11.945086729861863	18.65240666263966	948	ENSG00000224774	CSNK2B
ENST00000452764	10.41773828297442	6.604045638358057	12.355482970213178	5.469404833039581	1.7064409614088378	11.478404100085944	2423	ENSG00000172123	SLFN12
ENST00000579434	10.41773828297442	7.704719911417734	7.86258007195384	9.571458457819269	3.4128819228176757	11.478404100085944	2705	ENSG00000101751	POLI
ENST00000315436	10.41773828297442	25.31550828037255	29.20386883868569	28.714375373457795	11.945086729861863	25.826409225193377	2855	ENSG00000176871	WSB2
ENST00000320743	10.41773828297442	2.2013485461193523	3.3696771736945035	8.204107249559371	3.4128819228176757	1.434800512510743	4046	ENSG00000139263	LRIG3
ENST00000355190	10.41773828297442	12.10741700365644	14.601934419342845	16.408214499118742	11.945086729861863	12.913204612596688	1309	ENSG00000198663	C6orf89
ENST00000375241	10.41773828297442	4.4026970922387045	3.3696771736945035	5.469404833039581	8.532204807044188	11.478404100085944	5602	ENSG00000081377	CDC14B
ENST00000381103	10.41773828297442	4.4026970922387045	4.492902898259337	5.469404833039581	5.119322884226513	2.869601025021486	3360	ENSG00000068796	KIF2A
ENST00000431932	10.41773828297442	7.704719911417734	3.3696771736945035	2.7347024165197906	6.825763845635351	4.30440153753223	5875	ENSG00000174485	DENND4A
ENST00000242729	10.41773828297442	7.704719911417734	3.3696771736945035	21.87761933215832	15.35796865267954	15.782805637618173	4533	ENSG00000123096	SSPN
ENST00000334888	10.41773828297442	16.51011409589514	12.355482970213178	13.673512082598954	11.945086729861863	21.522007687661148	1306	ENSG00000187049	TMEM216
ENST00000684031	10.41773828297442	9.906068457537085	2.2464514491296685	10.938809666079162	11.945086729861863	2.869601025021486	5649	ENSG00000145041	DCAF1
ENST00000397771	10.41773828297442	5.5033713652983804	7.86258007195384	9.571458457819269	15.35796865267954	12.913204612596688	2823	ENSG00000100325	ASCC2
ENST00000569266	10.41773828297442	9.906068457537085	7.86258007195384	12.306160874339058	10.238645768453026	14.34800512510743	981	ENSG00000172775	PSME3IP1
ENST00000393040	10.41773828297442	14.308765549775792	7.86258007195384	2.7347024165197906	3.4128819228176757	5.739202050042972	2293	ENSG00000136717	BIN1
ENST00000652444	10.41773828297442	2.2013485461193523	7.86258007195384	8.204107249559371	3.4128819228176757	1.434800512510743	5270	ENSG00000273136	NBPF26
ENST00000429968	10.41773828297442	9.906068457537085	20.218063042167017	23.244970540418223	5.119322884226513	35.87001281276857	2149	ENSG00000131051	RBM39
ENST00000496254	10.41773828297442	12.10741700365644	2.2464514491296685	6.836756041299477	8.532204807044188	17.21760615012892	2118	ENSG00000163938	GNL3
ENST00000374484	10.41773828297442	16.51011409589514	19.094837317602185	5.469404833039581	8.532204807044188	10.043603587575202	658	ENSG00000112514	CUTA
ENST00000464657	10.41773828297442	16.51011409589514	19.094837317602185	5.469404833039581	8.532204807044188	10.043603587575202	658	ENSG00000226492	CUTA
ENST00000469050	10.41773828297442	7.704719911417734	23.58774021586152	9.571458457819269	10.238645768453026	10.043603587575202	458	ENSG00000137038	DMAC1
ENST00000366541	10.41773828297442	5.5033713652983804	11.232257245648341	13.673512082598954	11.945086729861863	14.34800512510743	2581	ENSG00000054282	SDCCAG8
ENST00000680552	10.41773828297442	14.308765549775792	1.1232257245648343	12.306160874339058	22.18373249831489	4.30440153753223	1605	ENSG00000172270	BSG
ENST00000614336	10.41773828297442	1.1006742730596761	3.3696771736945035	5.469404833039581	1.7064409614088378	4.30440153753223	3728	ENSG00000271254	
ENST00000424478	10.41773828297442	4.4026970922387045	7.86258007195384	17.77556570737864	5.119322884226513	14.34800512510743	3174	ENSG00000185246	PRPF39
ENST00000612337	10.41773828297442	18.711462642014492	28.080643114120853	24.61232174867812	39.24814211240327	51.652818450386754	884	ENSG00000106028	SSBP1
ENST00000392067	10.41773828297442	4.4026970922387045	3.3696771736945035	10.938809666079162	6.825763845635351	4.30440153753223	6833	ENSG00000020577	SAMD4A
ENST00000554335	10.41773828297442	4.4026970922387045	3.3696771736945035	10.938809666079162	6.825763845635351	4.30440153753223	7157	ENSG00000020577	SAMD4A
ENST00000476784	10.41773828297442	31.91955391873061	28.080643114120853	16.408214499118742	17.064409614088376	11.478404100085944	7425	ENSG00000182670	TTC3
ENST00000392485	10.41773828297442	3.3020228191790277	2.2464514491296685	10.938809666079162	3.4128819228176757	2.869601025021486	2885	ENSG00000161547	SRSF2
ENST00000321169	10.41773828297442	14.308765549775792	16.848385868472516	19.142916915638533	27.303055382541405	10.043603587575202	2009	ENSG00000131373	HACL1
ENST00000680991	10.41773828297442	2.2013485461193523	4.492902898259337	6.836756041299477	1.7064409614088378	2.869601025021486	4607	ENSG00000105835	NAMPT
ENST00000391918	10.41773828297442	5.5033713652983804	15.72516014390768	6.836756041299477	3.4128819228176757	10.043603587575202	702	ENSG00000160014	CALM3
ENST00000681255	10.41773828297442	8.805394184477409	7.86258007195384	12.306160874339058	5.119322884226513	4.30440153753223	4700	ENSG00000105835	NAMPT
